time_ns,positive,false_positive,negative,false_negative,actual_prng,actual_seed,expected_prng,expected_seed,check_manually
5113203200,false,false,true,false,null,null,CHA_CHA_20,1647574043,false
239346300,true,false,false,false,XOSHIRO256STARSTAR,1646856929,XOSHIRO256STARSTAR,1646856929,false
309249400,true,false,false,false,JAVA_RANDOM,1646781536,JAVA_RANDOM,1646781536,false
347010800,true,false,false,false,XORSHIFT128PLUS,1646735665,XORSHIFT128PLUS,1646735665,false
207457800,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646726247,MERSENNE_TWISTER_PYTHON,1646726247,false
214929400,true,false,false,false,XORSHIFT128PLUS,5669,XORSHIFT128PLUS,5669,false
245377100,true,false,false,false,PCG32,1646750569,PCG32,1646750569,false
5096067200,false,false,true,false,null,null,CHA_CHA_8,9281,false
4483483800,false,true,false,false,XOSHIRO128STARSTAR,139621503834896167465614378131949925915,XOSHIRO128STARSTAR,1646788062,true
217241000,true,false,false,false,PCG32,1646846701,PCG32,1646846701,false
212722400,true,false,false,false,XORSHIFT128PLUS,1646745682,XORSHIFT128PLUS,1646745682,false
328883500,true,false,false,false,JAVA_RANDOM,1646867931,JAVA_RANDOM,1646867931,false
204888200,true,false,false,false,MERSENNE_TWISTER_PYTHON,10188,MERSENNE_TWISTER_PYTHON,10188,false
5120545300,false,false,true,false,null,null,CHA_CHA_20,1647618834,false
248339000,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646853449,MERSENNE_TWISTER_PYTHON,1646853449,false
212878300,true,false,false,false,PCG32,1646823851,PCG32,1646823851,false
318208900,true,false,false,false,JAVA_RANDOM,1646856697,JAVA_RANDOM,1646856697,false
5104442300,false,false,true,false,null,null,GLIBCLCG,1647633570,false
5098270100,false,false,true,false,null,null,CHA_CHA_8,1647578184,false
5072436400,false,false,true,false,null,null,CHA_CHA_12,1647677740,false
5083509000,false,false,true,false,null,null,CHA_CHA_20,28182,false
215188700,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646721691,MERSENNE_TWISTER_PYTHON,1646721691,false
5074769000,false,false,true,false,null,null,KNUTH,1647597128,false
5072094600,false,false,true,false,null,null,GOLANGLCG,1647686807,false
305089700,true,false,false,false,JAVA_RANDOM,1646764964,JAVA_RANDOM,1646764964,false
213237600,true,false,false,false,XORSHIFT128PLUS,21168,XORSHIFT128PLUS,21168,false
219519800,true,false,false,false,XOSHIRO256STARSTAR,1646811939,XOSHIRO256STARSTAR,1646811939,false
5072707400,false,false,true,false,null,null,KNUTH,1647716712,false
243153200,true,false,false,false,PCG32,19355,PCG32,19355,false
219905600,true,false,false,false,XORSHIFT128PLUS,1646853089,XORSHIFT128PLUS,1646853089,false
5118880100,false,false,true,false,null,null,GLIBCLCG,1647640782,false
211352800,true,false,false,false,XORSHIFT128PLUS,20132,XORSHIFT128PLUS,20132,false
208821500,true,false,false,false,XOSHIRO256STARSTAR,1646751321,XOSHIRO256STARSTAR,1646751321,false
206288900,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646713047,MERSENNE_TWISTER_PYTHON,1646713047,false
5120106800,false,false,true,false,null,null,CHA_CHA_20,1647593442,false
5073563900,false,false,true,false,null,null,GLIBCLCG,17596,false
212796700,true,false,false,false,XORSHIFT128PLUS,1646778496,XORSHIFT128PLUS,1646778496,false
207416000,true,false,false,false,MERSENNE_TWISTER_PYTHON,22160,MERSENNE_TWISTER_PYTHON,22160,false
5110685700,false,false,true,false,null,null,CHA_CHA_20,29268,false
5063615800,false,false,true,false,null,null,KNUTH,1647719175,false
308257400,true,false,false,false,JAVA_RANDOM,1646743488,JAVA_RANDOM,1646743488,false
2512896600,true,false,false,false,XOSHIRO128STARSTAR,7073010756471488512,XOSHIRO128STARSTAR,1646813647,false
5096644600,false,false,true,false,null,null,GOLANGLCG,1647667727,false
2412184800,true,false,false,false,XOSHIRO128STARSTAR,7072783844759306240,XOSHIRO128STARSTAR,1646760815,false
228579500,true,false,false,false,XORSHIFT128PLUS,1646859668,XORSHIFT128PLUS,1646859668,false
5069822100,false,false,true,false,null,null,CHA_CHA_12,1647681507,false
213630000,true,false,false,false,MERSENNE_TWISTER_PYTHON,5310,MERSENNE_TWISTER_PYTHON,5310,false
393642800,true,false,false,false,JAVA_RANDOM,1646795384,JAVA_RANDOM,1646795384,false
301374600,true,false,false,false,JAVA_RANDOM,1646796666,JAVA_RANDOM,1646796666,false
218688800,true,false,false,false,PCG32,1646798266,PCG32,1646798266,false
5137542700,false,false,true,false,null,null,CHA_CHA_12,1647591415,false
5066953400,false,false,true,false,null,null,CHA_CHA_20,7448,false
2408306000,true,false,false,false,XOSHIRO128STARSTAR,7072588857539035136,XOSHIRO128STARSTAR,1646715416,false
200685400,true,false,false,false,PCG32,1646767189,PCG32,1646767189,false
201783800,true,false,false,false,PCG32,1646859842,PCG32,1646859842,false
5118606700,false,false,true,false,null,null,KNUTH,1647667223,false
224622300,true,false,false,false,XOSHIRO256STARSTAR,1646814517,XOSHIRO256STARSTAR,1646814517,false
338600100,true,false,false,false,JAVA_RANDOM,1646796766,JAVA_RANDOM,1646796766,false
5090878100,false,false,true,false,null,null,CHA_CHA_8,1647642490,false
2510601300,true,false,false,false,XOSHIRO128STARSTAR,7072728757508767744,XOSHIRO128STARSTAR,1646747989,false
5063991900,false,false,true,false,null,null,GOLANGLCG,1647661165,false
211914800,true,false,false,false,PCG32,1646862273,PCG32,1646862273,false
5066112700,false,false,true,false,null,null,GOLANGLCG,1647693721,false
204790900,true,false,false,false,XOSHIRO256STARSTAR,15334,XOSHIRO256STARSTAR,15334,false
5088220500,false,false,true,false,null,null,KNUTH,1647643482,false
5063818300,false,false,true,false,null,null,GOLANGLCG,1647730469,false
234786400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646806944,MERSENNE_TWISTER_PYTHON,1646806944,false
5118663000,false,false,true,false,null,null,CHA_CHA_8,26518,false
209495400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646780054,MERSENNE_TWISTER_PYTHON,1646780054,false
5069640500,false,false,true,false,null,null,GOLANGLCG,1647677230,false
5095774200,false,false,true,false,null,null,CHA_CHA_20,1647680551,false
207654800,true,false,false,false,PCG32,1646814288,PCG32,1646814288,false
5114547800,false,false,true,false,null,null,KNUTH,1647591798,false
5113660300,false,false,true,false,null,null,GLIBCLCG,1647721606,false
5145775000,false,false,true,false,null,null,KNUTH,1647651911,false
213400800,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646728425,MERSENNE_TWISTER_PYTHON,1646728425,false
220756500,true,false,false,false,XOSHIRO256STARSTAR,28388,XOSHIRO256STARSTAR,28388,false
204308200,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646794344,MERSENNE_TWISTER_PYTHON,1646794344,false
307667400,true,false,false,false,JAVA_RANDOM,1646705989,JAVA_RANDOM,1646705989,false
5084333300,false,false,true,false,null,null,CHA_CHA_20,1647572262,false
2518828800,true,false,false,false,XOSHIRO128STARSTAR,7072938970388103168,XOSHIRO128STARSTAR,1646796933,false
5078543600,false,false,true,false,null,null,CHA_CHA_8,1647712644,false
5150901300,false,false,true,false,null,null,CHA_CHA_12,1647603716,false
221783900,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646768876,MERSENNE_TWISTER_PYTHON,1646768876,false
5156822000,false,false,true,false,null,null,KNUTH,25518,false
5114939400,false,false,true,false,null,null,GLIBCLCG,1647610785,false
5086651700,false,false,true,false,null,null,KNUTH,1647566587,false
219194100,true,false,false,false,XOSHIRO256STARSTAR,1646777351,XOSHIRO256STARSTAR,1646777351,false
5120193300,false,false,true,false,null,null,GLIBCLCG,1647686676,false
214713700,true,false,false,false,XORSHIFT128PLUS,1646815429,XORSHIFT128PLUS,1646815429,false
235422200,true,false,false,false,JAVA_RANDOM,1646769175,JAVA_RANDOM,1646769175,false
210246200,true,false,false,false,XORSHIFT128PLUS,1646706262,XORSHIFT128PLUS,1646706262,false
5068557700,false,false,true,false,null,null,CHA_CHA_12,14480,false
263410300,true,false,false,false,XORSHIFT128PLUS,1646810099,XORSHIFT128PLUS,1646810099,false
216998300,true,false,false,false,XOSHIRO256STARSTAR,1646740423,XOSHIRO256STARSTAR,1646740423,false
5077327800,false,false,true,false,null,null,CHA_CHA_20,1647574892,false
2430736500,true,false,false,false,XOSHIRO128STARSTAR,7073233733993627648,XOSHIRO128STARSTAR,1646865563,false
5080576200,false,false,true,false,null,null,GLIBCLCG,1647592205,false
2554561000,true,false,false,false,XOSHIRO128STARSTAR,7073252185173131264,XOSHIRO128STARSTAR,1646869859,false
2289670900,true,false,false,false,XOSHIRO128STARSTAR,7072953397183250432,XOSHIRO128STARSTAR,1646800292,false
2440878800,true,false,false,false,XOSHIRO128STARSTAR,7073158108209479680,XOSHIRO128STARSTAR,1646847955,false
5122719600,false,false,true,false,null,null,CHA_CHA_12,27477,false
5203617600,false,false,true,false,null,null,GOLANGLCG,1647681581,false
310405100,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646866553,MERSENNE_TWISTER_PYTHON,1646866553,false
5116432600,false,false,true,false,null,null,GLIBCLCG,16839,false
327281000,true,false,false,false,JAVA_RANDOM,26017,JAVA_RANDOM,26017,false
203926900,true,false,false,false,XOSHIRO256STARSTAR,8801,XOSHIRO256STARSTAR,8801,false
5145626600,false,false,true,false,null,null,CHA_CHA_12,1647662373,false
5144612900,false,false,true,false,null,null,CHA_CHA_12,9936,false
2402408100,true,false,false,false,XOSHIRO128STARSTAR,84408992268288,XOSHIRO128STARSTAR,19653,false
5127954700,false,false,true,false,null,null,GLIBCLCG,1647685360,false
314888600,true,false,false,false,JAVA_RANDOM,1646869219,JAVA_RANDOM,1646869219,false
2377673300,true,false,false,false,XOSHIRO128STARSTAR,12004433592320,XOSHIRO128STARSTAR,2795,false
5095259700,false,false,true,false,null,null,GLIBCLCG,1647650794,false
5183914100,false,false,true,false,null,null,CHA_CHA_8,1647730469,false
5094958200,false,false,true,false,null,null,CHA_CHA_12,1647606598,false
5073542000,false,false,true,false,null,null,CHA_CHA_12,1647711359,false
5064808100,false,false,true,false,null,null,CHA_CHA_12,1647623816,false
5146580200,false,false,true,false,null,null,CHA_CHA_12,1647692319,false
5144609300,false,false,true,false,null,null,CHA_CHA_12,1647587948,false
5118782400,false,false,true,false,null,null,GLIBCLCG,1647634019,false
5079912900,false,false,true,false,null,null,GOLANGLCG,17822,false
5112075100,false,false,true,false,null,null,CHA_CHA_20,1647687441,false
5064705100,false,false,true,false,null,null,CHA_CHA_20,1647723732,false
207538400,true,false,false,false,XORSHIFT128PLUS,1646728209,XORSHIFT128PLUS,1646728209,false
5083573100,false,false,true,false,null,null,KNUTH,1647609138,false
212569400,true,false,false,false,PCG32,1646767171,PCG32,1646767171,false
338739900,true,false,false,false,JAVA_RANDOM,1646854511,JAVA_RANDOM,1646854511,false
5092824700,false,false,true,false,null,null,CHA_CHA_8,1647619019,false
271168200,true,false,false,false,PCG32,1646870213,PCG32,1646870213,false
5076081000,false,false,true,false,null,null,CHA_CHA_8,1647700753,false
5107609200,false,false,true,false,null,null,GLIBCLCG,1647632205,false
5122564300,false,false,true,false,null,null,GOLANGLCG,1647708920,false
5064829300,false,false,true,false,null,null,CHA_CHA_8,1647600327,false
1832840600,false,true,false,false,XOSHIRO128STARSTAR,92508562991318722113741548784162750778,XOSHIRO128STARSTAR,1646830334,true
209070300,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646833935,MERSENNE_TWISTER_PYTHON,1646833935,false
205846600,true,false,false,false,XOSHIRO256STARSTAR,639,XOSHIRO256STARSTAR,639,false
214529200,true,false,false,false,XOSHIRO256STARSTAR,1646869135,XOSHIRO256STARSTAR,1646869135,false
204258700,true,false,false,false,PCG32,1646840863,PCG32,1646840863,false
5106902000,false,false,true,false,null,null,GOLANGLCG,1647725476,false
5101539200,false,false,true,false,null,null,GLIBCLCG,6098,false
5097544100,false,false,true,false,null,null,CHA_CHA_12,1647630275,false
303836200,true,false,false,false,JAVA_RANDOM,1646722749,JAVA_RANDOM,1646722749,false
229039600,true,false,false,false,XORSHIFT128PLUS,1646756054,XORSHIFT128PLUS,1646756054,false
5134256700,false,false,true,false,null,null,CHA_CHA_20,25203,false
2432913200,true,false,false,false,XOSHIRO128STARSTAR,7073148676461297664,XOSHIRO128STARSTAR,1646845759,false
220131400,true,false,false,false,PCG32,1646836242,PCG32,1646836242,false
2452514300,true,false,false,false,XOSHIRO128STARSTAR,7072923027469500416,XOSHIRO128STARSTAR,1646793221,false
2402435100,true,false,false,false,XOSHIRO128STARSTAR,7072756820825079808,XOSHIRO128STARSTAR,1646754523,false
5188091600,false,false,true,false,null,null,CHA_CHA_8,1647609293,false
2450013700,true,false,false,false,XOSHIRO128STARSTAR,7072616658862342144,XOSHIRO128STARSTAR,1646721889,false
5133214400,false,false,true,false,null,null,KNUTH,24220,false
362171900,true,false,false,false,JAVA_RANDOM,1646841252,JAVA_RANDOM,1646841252,false
5139908200,false,false,true,false,null,null,GOLANGLCG,24597,false
5149681300,false,false,true,false,null,null,CHA_CHA_8,1647705142,false
221455700,true,false,false,false,XOSHIRO256STARSTAR,1646725132,XOSHIRO256STARSTAR,1646725132,false
205993600,true,false,false,false,MERSENNE_TWISTER_PYTHON,10221,MERSENNE_TWISTER_PYTHON,10221,false
5179305300,false,false,true,false,null,null,GLIBCLCG,1647665873,false
5085588100,false,false,true,false,null,null,GOLANGLCG,1647648735,false
211113800,true,false,false,false,PCG32,9719,PCG32,9719,false
5070968600,false,false,true,false,null,null,CHA_CHA_8,28530,false
5094802200,false,false,true,false,null,null,CHA_CHA_20,1647639680,false
6160336500,false,false,true,false,null,null,CHA_CHA_20,1647600355,false
219386100,true,false,false,false,XOSHIRO256STARSTAR,1646770645,XOSHIRO256STARSTAR,1646770645,false
5096425800,false,false,true,false,null,null,CHA_CHA_12,1647705760,false
349046100,false,true,false,false,JAVA_RANDOM,222867604347114,JAVA_RANDOM,1646841138,true
247206900,true,false,false,false,MERSENNE_TWISTER_PYTHON,19256,MERSENNE_TWISTER_PYTHON,19256,false
204842700,true,false,false,false,JAVA_RANDOM,1646777247,JAVA_RANDOM,1646777247,false
5370036600,false,false,true,false,null,null,KNUTH,1647568555,false
5107258200,false,false,true,false,null,null,GOLANGLCG,1647619508,false
5059957900,false,false,true,false,null,null,GLIBCLCG,1647697893,false
5076973200,false,false,true,false,null,null,CHA_CHA_8,1647680815,false
5141511400,false,false,true,false,null,null,CHA_CHA_20,1647576294,false
5127029000,false,false,true,false,null,null,GOLANGLCG,1647611463,false
5088807700,false,false,true,false,null,null,CHA_CHA_20,1647651917,false
5139760800,false,false,true,false,null,null,CHA_CHA_12,1647688377,false
216857500,true,false,false,false,XORSHIFT128PLUS,1646807097,XORSHIFT128PLUS,1646807097,false
204774800,true,false,false,false,XORSHIFT128PLUS,6403,XORSHIFT128PLUS,6403,false
230990500,true,false,false,false,XORSHIFT128PLUS,26586,XORSHIFT128PLUS,26586,false
5115986200,false,false,true,false,null,null,GOLANGLCG,1647700064,false
2504188800,true,false,false,false,XOSHIRO128STARSTAR,7072911534137016320,XOSHIRO128STARSTAR,1646790545,false
5420389000,false,false,true,false,null,null,CHA_CHA_8,1647632551,false
239609700,true,false,false,false,MERSENNE_TWISTER_PYTHON,29130,MERSENNE_TWISTER_PYTHON,29130,false
5091785500,false,false,true,false,null,null,KNUTH,1647569228,false
5072412000,false,false,true,false,null,null,CHA_CHA_8,1647731513,false
2459105000,true,false,false,false,XOSHIRO128STARSTAR,7073178225836294144,XOSHIRO128STARSTAR,1646852639,false
2455879000,true,false,false,false,XOSHIRO128STARSTAR,7072963365802344448,XOSHIRO128STARSTAR,1646802613,false
2356752900,true,false,false,false,XOSHIRO128STARSTAR,114714281508864,XOSHIRO128STARSTAR,26709,false
370682100,true,false,false,false,JAVA_RANDOM,1646738047,JAVA_RANDOM,1646738047,false
309614400,true,false,false,false,JAVA_RANDOM,11690,JAVA_RANDOM,11690,false
213557100,true,false,false,false,PCG32,1646818505,PCG32,1646818505,false
219668200,true,false,false,false,XORSHIFT128PLUS,1646853074,XORSHIFT128PLUS,1646853074,false
5155297100,false,false,true,false,null,null,CHA_CHA_8,1647721828,false
5116240500,false,false,true,false,null,null,GLIBCLCG,1647615772,false
5093360600,false,false,true,false,null,null,CHA_CHA_20,1647690182,false
5102069700,false,false,true,false,null,null,KNUTH,1647602847,false
5069615600,false,false,true,false,null,null,GLIBCLCG,1647672577,false
5105113000,false,false,true,false,null,null,CHA_CHA_20,1647690542,false
5097474500,false,false,true,false,null,null,KNUTH,24156,false
214774700,true,false,false,false,XOSHIRO256STARSTAR,1646863441,XOSHIRO256STARSTAR,1646863441,false
2450288900,true,false,false,false,XOSHIRO128STARSTAR,7073031745976664064,XOSHIRO128STARSTAR,1646818534,false
5124891400,false,false,true,false,null,null,CHA_CHA_20,1647689488,false
5119894000,false,false,true,false,null,null,CHA_CHA_12,1647620878,false
258019500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646747731,MERSENNE_TWISTER_PYTHON,1646747731,false
5175060600,false,false,true,false,null,null,KNUTH,1647589886,false
210132400,true,false,false,false,XORSHIFT128PLUS,1646719400,XORSHIFT128PLUS,1646719400,false
208934100,true,false,false,false,PCG32,15589,PCG32,15589,false
5123684900,false,false,true,false,null,null,CHA_CHA_8,1647635326,false
5107614900,false,false,true,false,null,null,CHA_CHA_8,1647676807,false
5140939600,false,false,true,false,null,null,KNUTH,1647584100,false
236995400,true,false,false,false,XOSHIRO256STARSTAR,1646767193,XOSHIRO256STARSTAR,1646767193,false
258926700,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646869835,MERSENNE_TWISTER_PYTHON,1646869835,false
330494000,true,false,false,false,JAVA_RANDOM,1646775830,JAVA_RANDOM,1646775830,false
257483000,true,false,false,false,PCG32,1646841680,PCG32,1646841680,false
209117400,true,false,false,false,XOSHIRO256STARSTAR,1646736500,XOSHIRO256STARSTAR,1646736500,false
2432522000,true,false,false,false,XOSHIRO128STARSTAR,7072944077104218112,XOSHIRO128STARSTAR,1646798122,false
307586300,true,false,false,false,JAVA_RANDOM,1871,JAVA_RANDOM,1871,false
5099709300,false,false,true,false,null,null,CHA_CHA_12,1647702411,false
262564600,true,false,false,false,PCG32,1646775099,PCG32,1646775099,false
310020200,false,true,false,false,JAVA_RANDOM,156730116523785,JAVA_RANDOM,1646855665,true
2381872100,true,false,false,false,XOSHIRO128STARSTAR,7072668559247147008,XOSHIRO128STARSTAR,1646733973,false
220747900,true,false,false,false,XORSHIFT128PLUS,1646775521,XORSHIFT128PLUS,1646775521,false
211776100,true,false,false,false,XOSHIRO256STARSTAR,1646834279,XOSHIRO256STARSTAR,1646834279,false
5157554900,false,false,true,false,null,null,KNUTH,8580,false
5089459800,false,false,true,false,null,null,CHA_CHA_20,1647571378,false
5127224600,false,false,true,false,null,null,KNUTH,1647720906,false
208070900,true,false,false,false,XORSHIFT128PLUS,1646767963,XORSHIFT128PLUS,1646767963,false
5131677400,false,false,true,false,null,null,CHA_CHA_8,1647721395,false
5100861200,false,false,true,false,null,null,CHA_CHA_12,1997,false
5110044200,false,false,true,false,null,null,CHA_CHA_12,28985,false
1338631300,true,false,false,false,XOSHIRO256STARSTAR,1646707542,XOSHIRO256STARSTAR,1646707542,false
5080027600,false,false,true,false,null,null,KNUTH,10199,false
2366048900,true,false,false,false,XOSHIRO128STARSTAR,7072827176684355584,XOSHIRO128STARSTAR,1646770904,false
201159000,true,false,false,false,XOSHIRO256STARSTAR,1646803249,XOSHIRO256STARSTAR,1646803249,false
310559100,true,false,false,false,JAVA_RANDOM,1646789267,JAVA_RANDOM,1646789267,false
2367153500,true,false,false,false,XOSHIRO128STARSTAR,7072944287557615616,XOSHIRO128STARSTAR,1646798171,false
5131897200,false,false,true,false,null,null,CHA_CHA_20,1647708072,false
5107938300,false,false,true,false,null,null,GOLANGLCG,1647705552,false
222595200,true,false,false,false,XORSHIFT128PLUS,1646774437,XORSHIFT128PLUS,1646774437,false
5085293700,false,false,true,false,null,null,KNUTH,1647711897,false
5129679600,false,false,true,false,null,null,CHA_CHA_20,1647644817,false
248263800,true,false,false,false,XORSHIFT128PLUS,31989,XORSHIFT128PLUS,31989,false
5128807000,false,false,true,false,null,null,KNUTH,1647626014,false
5148181500,false,false,true,false,null,null,KNUTH,1647731106,false
5148253400,false,false,true,false,null,null,CHA_CHA_8,1647717303,false
5119592000,false,false,true,false,null,null,KNUTH,1647692611,false
5114776300,false,false,true,false,null,null,GLIBCLCG,1647617564,false
5077477600,false,false,true,false,null,null,GLIBCLCG,1647727622,false
5136134900,false,false,true,false,null,null,CHA_CHA_8,1647572473,false
200935500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646726016,MERSENNE_TWISTER_PYTHON,1646726016,false
5105251100,false,false,true,false,null,null,CHA_CHA_12,1647662263,false
5069740100,false,false,true,false,null,null,CHA_CHA_12,1647639518,false
5093977200,false,false,true,false,null,null,CHA_CHA_12,6422,false
5079603000,false,false,true,false,null,null,CHA_CHA_8,1647711725,false
226774500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646818251,MERSENNE_TWISTER_PYTHON,1646818251,false
2406047000,true,false,false,false,XOSHIRO128STARSTAR,7073235271591919616,XOSHIRO128STARSTAR,1646865921,false
205198900,true,false,false,false,XORSHIFT128PLUS,1646710029,XORSHIFT128PLUS,1646710029,false
5119272100,false,false,true,false,null,null,KNUTH,1647585518,false
5139528900,false,false,true,false,null,null,KNUTH,1647601826,false
214348300,true,false,false,false,XORSHIFT128PLUS,1646768094,XORSHIFT128PLUS,1646768094,false
210894400,true,false,false,false,XORSHIFT128PLUS,1646797529,XORSHIFT128PLUS,1646797529,false
207064000,true,false,false,false,XOSHIRO256STARSTAR,14039,XOSHIRO256STARSTAR,14039,false
209368400,true,false,false,false,XOSHIRO256STARSTAR,1646714881,XOSHIRO256STARSTAR,1646714881,false
5123634200,false,false,true,false,null,null,CHA_CHA_20,1647598069,false
5080562300,false,false,true,false,null,null,GOLANGLCG,1647575376,false
205134200,true,false,false,false,XORSHIFT128PLUS,1646730798,XORSHIFT128PLUS,1646730798,false
5121446800,false,false,true,false,null,null,CHA_CHA_8,1647594437,false
2465599100,true,false,false,false,XOSHIRO128STARSTAR,7072959998547984384,XOSHIRO128STARSTAR,1646801829,false
312562400,true,false,false,false,JAVA_RANDOM,1646735063,JAVA_RANDOM,1646735063,false
5097223200,false,false,true,false,null,null,CHA_CHA_8,23902,false
208381600,true,false,false,false,XORSHIFT128PLUS,1646868549,XORSHIFT128PLUS,1646868549,false
5146919600,false,false,true,false,null,null,KNUTH,1647573793,false
263326100,true,false,false,false,XORSHIFT128PLUS,1646771906,XORSHIFT128PLUS,1646771906,false
211215400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646719734,MERSENNE_TWISTER_PYTHON,1646719734,false
221460600,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646732398,MERSENNE_TWISTER_PYTHON,1646732398,false
2418372300,true,false,false,false,XOSHIRO128STARSTAR,60236916326400,XOSHIRO128STARSTAR,14025,false
205702700,true,false,false,false,PCG32,1646714713,PCG32,1646714713,false
5124021500,false,false,true,false,null,null,KNUTH,1647709965,false
212873200,true,false,false,false,PCG32,1646771321,PCG32,1646771321,false
219889100,true,false,false,false,PCG32,1646858048,PCG32,1646858048,false
5115892800,false,false,true,false,null,null,KNUTH,1647641211,false
5112220000,false,false,true,false,null,null,GLIBCLCG,1647589834,false
309017100,true,false,false,false,JAVA_RANDOM,1646714616,JAVA_RANDOM,1646714616,false
5128973300,false,false,true,false,null,null,GLIBCLCG,1647589719,false
5071341800,false,false,true,false,null,null,CHA_CHA_8,1647572225,false
5079150600,false,false,true,false,null,null,KNUTH,1647589690,false
244107500,true,false,false,false,XORSHIFT128PLUS,1646729364,XORSHIFT128PLUS,1646729364,false
2434882100,true,false,false,false,XOSHIRO128STARSTAR,16892106375168,XOSHIRO128STARSTAR,3933,false
208322400,true,false,false,false,XORSHIFT128PLUS,1646699394,XORSHIFT128PLUS,1646699394,false
5131601100,false,false,true,false,null,null,CHA_CHA_8,24137,false
5218407700,false,false,true,false,null,null,GOLANGLCG,1647601440,false
240681500,true,false,false,false,XORSHIFT128PLUS,1646747613,XORSHIFT128PLUS,1646747613,false
5079759100,false,false,true,false,null,null,GOLANGLCG,26811,false
204246400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646777121,MERSENNE_TWISTER_PYTHON,1646777121,false
5099040500,false,false,true,false,null,null,CHA_CHA_12,1647585793,false
5103961200,false,false,true,false,null,null,GOLANGLCG,1647592829,false
5104822000,false,false,true,false,null,null,CHA_CHA_8,1647664120,false
264047900,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646708800,MERSENNE_TWISTER_PYTHON,1646708800,false
5082064300,false,false,true,false,null,null,GOLANGLCG,8940,false
5120989500,false,false,true,false,null,null,CHA_CHA_8,1647562636,false
554095600,true,false,false,false,XORSHIFT128PLUS,10439,XORSHIFT128PLUS,10439,false
220598400,true,false,false,false,PCG32,1646707440,PCG32,1646707440,false
416718300,true,false,false,false,JAVA_RANDOM,1646739813,JAVA_RANDOM,1646739813,false
5112136000,false,false,true,false,null,null,CHA_CHA_8,30988,false
206972000,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646784657,MERSENNE_TWISTER_PYTHON,1646784657,false
202331700,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646824725,MERSENNE_TWISTER_PYTHON,1646824725,false
2353192500,true,false,false,false,XOSHIRO128STARSTAR,14607183773696,XOSHIRO128STARSTAR,3401,false
5117549300,false,false,true,false,null,null,CHA_CHA_8,1647571672,false
5097105100,false,false,true,false,null,null,CHA_CHA_8,1647711716,false
200405000,true,false,false,false,XOSHIRO256STARSTAR,1646806716,XOSHIRO256STARSTAR,1646806716,false
5184760900,false,false,true,false,null,null,GLIBCLCG,10931,false
5139519700,false,false,true,false,null,null,CHA_CHA_20,1647617231,false
5091716500,false,false,true,false,null,null,KNUTH,1647729427,false
5100473800,false,false,true,false,null,null,CHA_CHA_20,10172,false
312506800,false,true,false,false,JAVA_RANDOM,134659522883000,JAVA_RANDOM,1646834304,true
5141943900,false,false,true,false,null,null,GLIBCLCG,9388,false
5251864700,false,false,true,false,null,null,KNUTH,4577,false
2516669900,true,false,false,false,XOSHIRO128STARSTAR,7072888049255841792,XOSHIRO128STARSTAR,1646785077,false
304716500,true,false,false,false,JAVA_RANDOM,1646821162,JAVA_RANDOM,1646821162,false
2433948500,true,false,false,false,XOSHIRO128STARSTAR,76987288780800,XOSHIRO128STARSTAR,17925,false
344122400,true,false,false,false,JAVA_RANDOM,1646716229,JAVA_RANDOM,1646716229,false
210914300,true,false,false,false,PCG32,4102,PCG32,4102,false
2468368700,true,false,false,false,XOSHIRO128STARSTAR,7072634573170933760,XOSHIRO128STARSTAR,1646726060,false
2415889600,true,false,false,false,XOSHIRO128STARSTAR,7072761034187997184,XOSHIRO128STARSTAR,1646755504,false
5093053900,false,false,true,false,null,null,CHA_CHA_8,1647631593,false
5163482400,false,false,true,false,null,null,GLIBCLCG,3989,false
315174000,true,false,false,false,JAVA_RANDOM,1646861541,JAVA_RANDOM,1646861541,false
5097881600,false,false,true,false,null,null,CHA_CHA_20,1647708343,false
5110953300,false,false,true,false,null,null,CHA_CHA_20,1647596035,false
205957100,true,false,false,false,XORSHIFT128PLUS,1646828178,XORSHIFT128PLUS,1646828178,false
